ABCC3	2	2	0	2	2	2	2	2	0	0	0	2	2	2	2	2	2	2	0	2	0	2	0	0	2	2	2	2	0	2	2	2	0	2	0	2	2	0	2	2	2	0	2	2	0	2	2	2	0	0	2	0	2	0	2	0	2	0	0	2	0	0	2	0	0	2	2	2	2	2	2	2	2	0	2	0	0	2	2	0	2	0	2	2	0	2	2	2	2	2	2	0	0	0	2	2	0	0	0	2	0	2	2	2	2	0	2	2	2	0	0	2	2	0	2	2	0	0	2	2	2	0	2	2	0	0	0	0	2	2	0	0	2	2	2	0	0	2	0	0	2	2	2	2	2	2	0	0	2	0	0	0	0	2	0	2	0	2	2	0	0	0	0	0	2	0	2	0	2	0	2	0	2	2	0	2	0	2	0	0	2	0	0	2	2	0	2	0	2	2	0	2	2	0	0	2	2	2	2	2	0	2	0	0	2	2	0	2	2	0	0	0	2	0	2	0	2	2	2	0	2	2	2	2	0	2	2	2	2	2	2	0	2	2	2	0	2	2	2	2	0	0	2	2	0	0	2	0	2	2	2	2	2	2	2	2	0	0	0	2	0	2	2	2	2	0	0	2	2	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	0	2	2	2	2	0	2	2	2	2	2	2	2	2	0	0	2	0	2
ABCG1	0	0	0	1	1	0	2	1	0	1	1	1	2	0	0	1	0	1	1	0	1	1	0	0	0	2	0	2	0	1	0	0	2	0	0	2	0	0	1	2	1	1	2	0	1	0	0	0	0	2	0	0	0	0	1	2	2	0	0	0	1	0	2	0	2	2	2	2	2	0	0	1	0	0	1	0	2	2	2	0	2	0	0	0	0	0	2	1	0	2	0	1	2	1	0	0	1	2	0	1	1	0	2	1	1	0	2	2	0	1	1	2	0	1	2	0	1	2	0	0	0	0	2	1	0	0	1	2	1	1	2	2	2	0	2	1	1	0	2	0	0	0	0	2	1	1	0	2	0	0	0	2	2	0	1	2	1	2	0	0	2	2	1	2	0	0	1	0	2	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	2	2	1	2	0	0	0	0	1	1	2	2	0	1	0	0	0	2	0	1	2	0	1	2	2	2	0	1	0	1	2	1	0	0	0	0	0	2	0	0	1	2	1	0	1	0	0	0	2	0	2	2	0	1	2	2	0	0	1	2	0	2	0	2	0	2	2	1	0	1	0	0	1	1	2	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	1	1	0	0	2	1	0	2	2	1	2	2	0	2	0	1	1	1	0	0	0	1	2	0
ABHD2	2	1	2	1	0	2	2	2	2	2	2	0	0	2	2	2	1	1	2	2	2	2	2	2	2	0	2	0	2	0	0	2	0	2	2	0	2	2	2	0	2	1	0	1	2	0	1	2	2	0	0	0	0	1	2	0	2	0	0	2	1	2	2	0	0	2	0	0	0	0	2	2	2	2	2	1	2	0	1	2	0	1	2	2	2	2	2	1	2	2	0	2	0	2	2	2	0	0	0	2	1	2	0	2	2	2	2	2	2	1	0	0	2	2	2	2	1	0	0	2	1	2	0	2	1	2	0	0	0	1	0	0	0	2	2	2	2	0	2	0	2	0	2	0	1	2	2	0	0	2	2	0	0	2	1	0	1	0	0	2	0	1	2	0	2	2	0	2	0	2	0	0	2	2	1	2	1	1	1	2	1	2	1	2	2	0	0	0	1	2	1	2	2	1	2	0	2	2	2	2	1	2	2	0	2	0	2	0	2	0	0	1	0	0	0	2	0	0	1	0	2	0	2	2	1	0	2	0	2	2	1	2	0	0	2	0	1	1	0	0	0	2	2	0	2	0	0	0	1	0	0	0	2	2	1	1	1	0	0	0	0	2	2	2	0	0	2	2	2	1	1	0	2	2	1	0	2	1	2	1	1	0	0	0	2	0	0	2	2	0	0	0	0	0	1	1	2	0	0	2	0	0	2
ACPP	1	1	1	2	0	0	0	0	0	2	0	2	1	0	0	2	1	1	0	0	1	0	1	1	1	2	0	1	0	2	0	1	0	1	0	2	0	0	0	2	0	0	0	1	0	0	2	1	0	0	2	0	0	1	0	0	0	0	2	2	1	0	1	2	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	1	0	1	2	1	0	0	2	1	1	0	0	0	2	0	1	0	0	1	1	0	0	2	0	1	2	2	0	0	1	1	0	2	0	2	0	1	0	1	1	0	2	0	0	2	2	2	0	1	2	0	0	2	1	2	1	0	0	2	1	2	0	0	2	1	1	0	0	2	1	2	1	1	1	0	1	1	2	0	0	1	2	0	0	2	0	2	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	2	1	0	1	0	0	1	0	2	0	0	0	2	0	1	0	0	1	2	0	0	1	2	0	0	0	2	0	2	2	0	1	2	1	0	1	1	1	0	0	2	0	1	0	1	0	2	0	2	0	2	2	2	2	0	0	0	1	2	0	1	1	0	0	1	0	0	1	0	1	0	0	0	2	0	0	1	0	1	1	2	2	0	2	2	1	1	1	0	0	0	0	0	1	0	1	2	0	2	1	0	1	2	0	2	0	2	1	1	0	0	0	1	0	2	1
ADAM28	2	0	2	1	1	2	2	0	0	2	1	1	1	1	1	1	1	2	1	2	0	1	1	2	1	2	2	2	2	2	2	0	0	2	1	0	2	2	1	1	2	1	1	0	2	2	2	2	1	1	2	2	2	0	1	2	1	1	1	0	1	1	1	1	0	2	2	1	2	2	0	2	0	0	2	2	0	1	2	0	1	0	2	1	2	1	2	0	1	2	0	2	0	0	1	1	1	1	1	0	0	2	1	2	0	2	2	1	2	1	1	1	1	1	2	1	2	1	0	2	1	0	2	2	0	2	1	0	1	1	1	1	2	2	2	2	1	0	0	0	2	1	2	0	1	2	2	0	1	2	2	2	2	2	2	2	0	0	2	2	0	1	2	1	1	1	2	1	1	0	0	1	0	1	0	2	2	1	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1	1	0	0	2	2	1	1	2	1	0	1	2	1	1	2	2	2	0	0	1	1	2	0	1	1	1	2	1	2	2	2	2	1	1	0	0	2	0	2	2	2	1	2	1	2	0	1	1	1	2	2	1	1	2	0	2	2	2	2	2	2	0	0	1	2	2	2	2	1	0	2	2	1	2	1	1	1	1	2	2	2	1	0	0	2	2	2	1	0	1	2	2	1	2	0	2	1	1	1	0	2	2	2	1	1	0	0	2	1	2
ADAMDEC1	0	1	1	1	1	2	1	2	1	0	0	2	0	0	2	2	0	0	2	2	2	0	2	0	0	2	2	1	1	2	2	2	1	1	2	1	0	2	2	1	2	0	0	2	2	1	2	0	1	0	2	0	2	0	0	0	1	2	1	1	0	0	1	0	2	2	0	0	2	2	0	2	0	1	1	2	2	2	1	1	2	1	2	0	1	2	2	2	2	2	0	1	2	1	2	0	0	0	0	2	2	2	0	0	2	1	2	1	2	0	2	2	0	2	2	2	2	0	1	1	0	1	2	2	2	2	2	1	1	0	1	2	1	2	0	2	2	1	0	2	0	2	2	1	0	1	0	1	1	1	2	2	0	2	0	1	1	2	2	2	2	2	2	1	2	0	0	0	0	1	2	1	1	2	2	0	2	0	1	1	2	0	0	2	1	2	0	2	2	2	2	0	0	0	2	2	2	2	1	0	0	1	0	2	0	1	1	1	0	1	1	0	1	2	2	2	2	2	1	2	0	1	1	2	1	2	0	2	0	0	2	2	2	1	2	1	0	1	2	1	0	1	1	2	2	1	1	2	2	2	1	2	1	2	0	2	0	2	1	1	1	2	2	2	1	2	0	2	1	0	2	0	0	2	2	2	1	2	0	1	2	1	2	2	1	0	0	1	2	2	2	2	1	2	2	1	0	2	1	0	2	0	0
ADCY7	2	1	2	0	2	2	2	1	0	2	1	0	2	2	2	2	0	0	2	2	2	2	0	2	2	1	1	2	1	0	2	1	1	1	1	2	2	2	0	0	1	0	2	2	1	0	2	2	2	1	1	2	2	2	1	1	2	0	1	2	2	2	1	2	1	2	2	0	1	2	2	2	2	2	2	2	0	2	0	0	2	0	2	2	2	0	0	0	1	2	1	1	1	2	0	1	1	2	2	2	2	2	0	2	2	2	2	2	1	0	2	0	1	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	0	2	1	2	2	2	1	2	1	1	2	1	0	2	2	1	2	2	2	0	0	1	2	1	2	1	0	2	0	2	2	2	1	1	2	1	0	2	2	1	1	0	2	2	1	1	2	0	2	1	1	2	2	1	0	2	0	2	2	2	2	2	2	2	2	2	1	0	0	0	1	2	2	2	1	2	2	2	0	2	1	2	1	2	2	2	1	2	0	1	2	2	2	1	2	1	1	1	2	2	0	2	2	1	2	2	2	2	2	2	2	0	1	1	1	2	1	2	1	2	1	2	1	1	2	1	0	1	2	1	2	1	2	2	1	1	1	0	1	2	1	1	2	2	1	2	2	2	2	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	2	2
ADORA2B	0	0	0	0	0	0	0	0	2	2	1	2	1	1	0	2	0	1	2	0	1	2	0	0	0	0	2	0	0	2	1	1	2	2	2	2	0	0	0	2	0	2	1	0	2	0	0	1	2	0	0	1	0	0	2	0	2	2	0	2	1	0	2	1	1	2	2	2	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	2	0	1	0	0	0	0	0	2	0	1	0	1	2	0	0	2	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	2	0	0	0	0	2	0	2	2	0	0	1	1	2	0	2	0	0	0	0	2	1	0	1	0	0	0	0	1	2	2	0	0	0	2	0	2	0	0	0	0	1	0	0	1	0	2	0	1	1	0	1	2	0	1	0	0	0	2	0	1	0	1	2	1	1	1	0	0	2	0	1	2	0	0	2	0	2	1	0	0	2	0	2	1	0	2	0	0	1	2	0	2	2	0	1	1	0	1	0	0	0	1	2	1	0	1	1	0	0	0	2	2	1	0	2	0	0	1	0	1	2	1	1	1	1	0	0	2	2	2	1	0	1	0	2	2	0	2	0	0	0	0	0	0	2	1	0	0	1	1	2	1	0	2	0	2	0	0	1	0	2	0
ADORA3	1	1	1	0	2	1	1	1	0	0	1	1	1	2	1	2	0	0	2	1	1	0	0	1	0	2	1	2	1	2	1	0	1	2	1	1	1	0	0	2	1	1	1	0	1	2	1	0	1	1	1	0	2	0	1	2	1	2	2	1	1	1	2	2	2	0	1	1	1	1	0	1	0	0	1	1	2	1	2	1	2	2	1	2	1	1	2	1	0	0	0	2	1	1	2	1	1	1	2	0	0	1	2	0	2	0	1	1	0	2	2	2	1	0	2	0	2	2	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	0	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	0	2	1	1	0	1	1	2	0	2	1	1	2	0	1	2	0	1	1	2	0	0	1	1	0	2	1	1	2	1	2	2	2	2	1	1	0	0	2	0	0	1	1	1	2	0	1	2	0	1	2	2	2	2	0	2	1	0	2	2	2	0	2	1	0	2	0	2	2	1	0	1	2	2	2	0	0	2	2	2	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	0	2	1	0	0	0	0	0	0	1	2	1	1	0	1	2	2	0	1	1	1	1	2	1	1	2	0	1	0	0	2	1	1	2	2	1	1	2	0	1	1	2	2	2	2	1	2	1	1	2	0	1	1	0
AIF1	1	1	1	2	1	1	2	0	1	1	1	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1	2	2	1	2	1	0	0	1	0	1	2	1	1	2	1	0	1	1	0	1	2	1	1	1	1	0	1	0	1	1	1	2	1	2	1	1	1	2	1	0	1	2	1	2	1	2	1	0	2	0	0	0	1	0	1	0	1	1	1	0	2	0	2	0	1	0	1	0	2	1	1	2	1	1	1	1	1	0	0	1	1	2	1	1	2	1	1	0	0	1	1	2	1	1	1	0	1	1	1	1	1	0	1	1	2	2	2	0	1	1	1	1	1	0	1	2	1	2	0	2	0	2	2	1	1	2	0	2	1	2	0	1	1	1	1	0	0	0	1	1	1	2	1	1	1	1	1	2	1	0	1	1	2	2	1	0	1	1	1	2	0	1	1	2	0	1	2	0	1	1	1	1	1	2	2	1	2	1	0	2	1	1	0	2	0	0	1	2	1	2	2	0	1	1	1	1	1	0	0	2	1	2	2	0	0	1	1	2	2	1	1	2	1	2	1	2	1	1	0	2	1	0	2	1	2	1	0	1	0	1	1	2	1	2	1	2	0	1	1	1	0	2	0	2	1	1	1	0	1	2	2	0	0	1	0	0	0	1	1	2	1	1	1	1	2	2	0	1	1	1	0	2	1	0	1	1	0
