AIM2	0	0	2	2	0	0	0	0	2	0	2	2	2	0	0	2	2	0	0	2	2	2	2	0	0	2	0	2	0	2	2	0	0	0	0	0	0	2	0	0	2	2	2	0	2	0	2	2	2	2	0	2	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	2	0	2	2	0	2	0	0	2	2	0	2	0	2	2	0	2	0	2	0	2	0	0	2	0	0	2	2	0	0	0	0	2	0	2	2	0	0	0	2	2	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	2	2	0	2	2	2	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	2	2	0	0	2	2	2	2	0	0	2	2	0	0	2	2	2	2	2	0	2	0	2	0	0	0	2	0	2	2	0	0	0
ALK	1	2	2	1	2	0	0	1	1	1	0	0	0	2	2	1	2	0	2	0	1	0	2	0	0	0	1	0	0	0	2	1	1	1	0	0	2	2	1	2	1	2	0	0	0	0	2	0	2	1	0	2	2	2	0	2	2	0	0	0	0	2	0	2	1	0	1	0	2	1	0	0	0	1	0	2	0	0	1	2	2	1	2	0	0	1	2	0	1	2	1	0	2	2	2	2	1	2	0	2	1	2	2	2	0	1	0	1	1	2	2	2	0	1	0	2	2	0	2	0	1	0	1	2	2	2	0	2	2	2	1	1	1	2	2	1	0	1	2	1	1	1	0	1	1	0	1	1	1	2	0	2	2	2	0	2	0	0	2	0	2	0	0	0	2	1	0	2	0	1	1	2	2	2	0	1	1	1	2	1	0	2	2	2	2	0	1	0	2
ALOX5	2	0	2	1	0	0	1	0	1	1	2	1	1	1	0	0	1	1	1	2	1	2	1	0	1	1	1	2	1	0	0	0	0	2	0	1	1	2	0	0	2	0	2	1	1	0	0	1	0	1	1	1	0	2	1	1	1	1	2	1	1	1	1	1	0	0	0	0	1	0	1	0	2	2	1	1	1	1	1	1	1	0	1	2	1	1	1	0	1	1	1	0	1	0	2	1	1	2	0	1	0	0	2	0	0	1	1	2	1	1	1	0	0	2	1	2	0	1	1	0	0	0	1	0	2	1	1	1	1	0	1	1	2	1	2	1	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	2	0	1	1	2	1	0	1	1	1	2	2	1	1	1	1	2	2	2	1	1	0	2	1	0	0	2	0	2	2	1	1	0
ALOX5AP	0	1	2	2	1	1	0	1	0	0	2	1	2	2	1	1	1	0	0	0	0	2	0	1	1	2	0	2	0	0	0	1	1	0	1	0	0	0	1	1	2	1	0	1	2	1	0	0	1	2	0	0	1	2	1	0	2	1	2	0	0	0	0	0	1	1	1	1	0	0	0	1	2	2	0	0	2	1	0	0	1	0	1	0	2	0	2	2	2	0	2	1	0	0	0	0	0	0	1	0	0	1	2	1	1	0	2	2	0	2	2	1	0	2	0	2	1	0	0	1	0	1	0	1	2	0	0	0	2	1	0	0	2	0	2	0	1	1	1	1	1	1	2	1	1	2	1	1	0	1	1	1	2	1	1	2	2	0	0	1	2	2	1	0	2	0	2	2	0	0	2	2	2	2	2	2	1	1	2	1	0	1	0	0	2	2	2	0	1
AMDHD1	1	1	2	0	1	2	0	2	0	0	0	1	2	1	1	0	0	1	0	2	1	0	2	0	1	0	1	2	1	0	2	2	1	1	0	0	0	0	0	1	0	1	2	2	1	0	1	2	1	1	0	2	0	1	2	0	1	2	1	1	1	1	2	0	2	0	0	0	1	0	1	0	1	0	1	1	2	0	0	0	1	2	1	1	0	1	0	2	1	0	2	0	1	0	1	2	1	2	0	2	0	2	2	0	1	0	0	0	2	0	1	0	0	0	2	0	2	1	2	1	0	0	0	1	1	1	0	0	0	0	0	2	0	1	1	0	0	0	0	2	0	0	1	2	1	1	0	0	1	1	2	2	1	0	1	0	0	0	1	1	0	0	1	1	0	1	2	2	1	1	0	1	2	1	1	1	2	1	0	1	0	0	0	1	0	2	2	0	1
AMICA1	0	2	0	0	2	2	0	0	0	2	2	0	0	0	2	2	0	2	2	2	0	0	0	2	2	0	0	0	0	2	2	2	2	0	2	2	2	0	2	2	0	0	0	2	0	2	2	2	0	0	0	2	2	2	0	0	2	0	0	2	0	2	2	2	0	2	2	2	2	0	0	2	0	0	2	0	2	2	0	0	2	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2	0	0	2	0	2	0	0	2	0	0	0	0	2	2	0	2	2	0	2	2	2	0	2	2	0	2	0	2	0	2	0	0	0	2	0	0	0	0	2	0	2	0	2	2	0	0	0	2	0	2	2	2	0	0	0	0	2	0	2	2	0	2	2	0	0	2	0	2	2	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	2	2
AMPD3	0	0	0	0	1	0	0	0	2	2	2	2	0	2	0	2	0	2	0	2	2	0	0	0	2	2	0	0	0	2	1	0	2	2	0	2	0	2	0	0	0	0	2	0	2	1	1	0	0	2	0	0	2	2	1	2	1	1	0	2	2	2	0	0	1	0	0	1	2	0	0	0	2	0	0	2	0	1	1	2	2	0	0	2	2	2	2	1	2	0	2	2	2	0	2	2	2	2	0	2	0	1	2	0	1	0	0	2	0	0	0	2	0	2	2	2	0	2	0	0	1	0	2	0	2	2	0	0	0	1	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	0	2	2	2	0	1	2	1	2	1	0	0	2	0	2	0	1	0	0	0	2	2	1	2	2	1	0	2	2	0	2	0	2	0	0	1	0	0	0	2	2	2	0
ANKRD44	0	0	2	2	0	0	1	2	2	1	2	2	0	2	1	0	2	0	2	0	2	2	2	0	0	0	0	2	0	0	1	2	0	0	2	1	2	0	2	0	0	2	2	2	2	1	1	1	0	2	2	2	1	2	2	0	0	2	0	0	2	2	0	2	2	2	0	0	1	1	2	0	0	1	2	2	0	2	0	0	1	0	2	0	0	2	2	1	2	2	1	2	2	0	2	1	1	1	2	2	0	0	2	0	2	0	0	0	2	0	2	1	0	2	2	1	2	2	2	0	0	1	2	2	2	0	2	0	2	2	0	1	0	2	2	0	2	2	0	1	2	0	0	0	1	0	1	0	1	0	2	1	0	1	0	2	2	2	0	2	2	0	0	2	2	0	0	1	1	0	2	0	2	2	1	0	1	0	0	1	2	1	0	2	0	2	0	0	2
ANPEP	2	1	1	1	0	0	1	0	0	0	2	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	2	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	2	0	1	0	1	1	1	1	2	0	0	0	0	2	1	1	0	1	0	0	1	0	0	1	1	2	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	2	0	1	1	2	1	0	1	1	1	1	0	0	1	1	2	2	1	1	0	1	2	0	1	0	0	1	1	0	2	1	1	2	1	1	1	1	1	0	2	2	0	1	1	0	1	0	0	0	2	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	2	2	1	0	0	1	0	1	0	0	1	1	1	0	1	0
AOAH	2	0	2	1	0	0	2	0	2	2	0	0	0	1	2	2	2	0	2	0	2	2	2	2	0	0	2	0	2	0	2	0	0	2	0	0	2	0	0	0	2	2	2	2	2	2	0	0	2	2	1	0	0	2	1	1	2	1	2	2	0	2	0	2	2	2	0	0	2	2	2	0	2	1	2	2	1	2	1	0	2	1	1	2	0	1	2	2	0	2	2	0	2	2	2	2	2	1	2	2	2	2	2	0	1	1	0	2	2	2	2	2	2	2	2	1	0	2	0	2	2	0	2	2	1	2	1	2	2	2	0	1	1	0	2	1	2	2	2	2	2	1	2	2	1	0	2	0	0	0	1	1	0	1	0	2	0	0	0	2	2	2	1	0	2	2	2	1	1	0	2	1	2	1	2	1	0	2	2	1	0	1	2	0	1	2	0	2	0
AP2A2	2	2	2	2	2	1	2	0	1	2	1	2	0	2	1	0	2	2	2	2	2	2	2	2	1	1	0	1	2	2	0	1	2	2	2	1	2	2	0	2	1	0	1	2	0	2	1	0	0	2	0	2	2	2	2	2	1	2	2	1	1	2	2	2	2	0	2	2	2	0	2	2	2	2	2	2	0	2	0	2	2	0	2	1	2	0	2	1	2	2	2	0	2	2	2	2	2	0	2	2	0	0	1	0	0	2	2	1	0	2	2	2	2	1	1	0	2	2	1	2	2	2	2	0	0	0	0	2	2	2	1	0	2	1	0	0	2	0	0	2	0	0	2	0	1	1	1	1	1	2	0	2	1	0	0	1	2	2	1	2	2	0	2	2	2	2	1	2	0	2	2	2	1	2	1	0	1	2	2	0	1	2	2	0	1	2	2	2	2
APBA2	1	0	1	1	0	2	2	0	1	0	1	2	0	1	2	1	1	1	0	1	0	1	0	2	0	1	2	0	2	0	0	2	2	1	1	1	0	0	2	0	1	2	1	0	1	1	2	1	1	1	1	2	1	0	1	1	2	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	2	0	0	1	1	0	1	0	2	1	2	0	2	0	0	0	0	0	2	2	0	1	0	1	2	0	0	1	0	0	1	0	1	0	2	2	0	1	1	2	1	1	0	0	1	0	0	0	0	2	0	0	0	2	1	1	0	0	0	1	0	0	2	0	2	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	2	1	1	0	0	0	0	2	1	1	0	2	0	0	1	1	2	0	1	0	1	1	0	2	1	0	0	1	0	0	0
APOBEC3B	2	0	0	0	0	0	2	1	0	0	2	0	2	0	2	2	0	1	0	1	0	2	2	0	1	1	1	0	2	0	0	2	2	1	1	2	0	0	2	1	2	1	0	1	2	1	0	0	0	2	1	1	1	2	0	1	0	0	2	2	0	0	0	2	0	0	1	1	0	2	2	1	0	2	0	1	1	0	2	1	1	1	0	1	0	0	2	0	2	0	0	2	0	2	1	2	0	1	1	2	0	0	0	2	0	0	1	1	1	0	2	0	1	1	2	0	1	0	1	0	2	1	2	1	2	1	2	0	0	1	1	2	0	1	0	1	0	0	1	2	0	2	2	0	0	2	0	1	0	1	0	1	1	2	2	0	0	0	0	2	2	2	0	0	1	0	2	0	1	0	0	0	0	2	0	2	0	1	0	2	0	1	0	1	0	0	1	0	0
APOBEC3G	1	2	0	2	2	2	0	0	0	0	1	0	0	1	2	0	1	1	0	1	0	0	1	0	2	0	2	0	0	0	2	2	2	0	0	0	0	0	2	2	1	2	1	0	1	0	0	2	2	0	2	0	0	0	0	0	1	2	0	0	1	2	0	0	0	0	2	2	1	2	0	0	1	2	1	0	0	2	0	0	1	0	0	0	2	2	0	0	0	0	1	1	0	0	0	2	2	1	2	0	2	2	1	2	0	0	0	1	0	0	0	0	2	1	0	2	2	1	0	2	0	2	0	2	0	2	2	0	0	2	0	0	1	0	0	0	2	0	2	0	0	0	2	2	2	0	0	2	0	1	2	0	2	0	0	1	1	0	2	1	1	0	1	0	1	1	0	1	2	2	0	0	1	2	0	2	1	0	1	0	0	2	1	0	0	1	0	0	0
APOC1	2	2	2	1	1	2	2	0	2	0	2	1	1	0	2	0	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	0	0	1	0	2	2	2	0	2	2	2	2	0	0	1	0	2	1	1	0	1	2	1	2	2	2	1	2	2	2	1	2	0	1	2	2	2	0	2	2	0	1	2	0	1	2	0	2	2	0	2	1	1	0	1	2	0	0	2	2	2	1	2	1	2	2	2	0	0	0	0	0	0	0	1	2	1	2	0	0	2	2	2	2	2	2	1	2	1	0	2	1	0	0	2	1	2	0	2	2	2	2	0	0	2	0	0	2	2	1	0	0	2	1	2	2	0	2	1	0	2	1	2	1	0	0	2	2	2	0	0	1	2	2	0	1	2	0	2	2	1	2	2	2	2	1	2	1	2	2	0	2	0	2	0	2	2	0
APOE	2	0	1	1	2	2	2	2	2	0	0	1	1	0	2	2	2	2	2	2	2	0	0	0	0	1	2	1	2	2	2	0	0	2	0	2	2	0	0	0	0	2	1	2	0	0	0	2	1	1	0	2	2	0	2	0	0	1	2	0	2	2	2	0	1	0	0	2	0	1	0	0	2	0	0	1	0	2	0	1	0	2	1	1	0	1	2	2	0	2	1	0	2	0	2	2	0	1	0	2	0	0	0	0	1	1	2	0	2	0	0	2	2	1	2	0	0	2	2	2	2	2	0	0	0	2	0	2	2	2	1	0	2	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2	2	1	0	0	1	2	2	0	2	0	2	0	2	0	2	0	2	0	1	1	0	2	1	1	1	2	0	0	1	0	2	0	0	2	1	0	1	0	2	0	0
ARC	1	2	1	2	2	2	2	0	2	2	0	2	2	1	0	1	0	0	0	2	1	2	2	2	2	2	0	2	0	0	0	2	0	2	0	2	0	2	2	1	2	0	0	0	2	0	0	1	0	2	0	0	2	0	2	0	0	0	0	1	0	2	2	0	2	0	0	0	1	0	0	1	2	0	2	0	0	0	2	2	0	2	0	2	2	2	0	0	0	0	2	2	0	1	2	1	0	2	1	2	0	2	2	0	2	2	0	2	2	2	2	0	0	2	2	1	0	2	0	0	0	0	2	0	0	1	0	2	0	2	2	0	0	0	0	0	0	0	2	0	2	0	2	0	2	0	0	2	1	2	2	0	2	2	0	0	0	1	1	0	0	0	1	0	0	2	2	2	0	0	0	2	2	2	2	0	2	1	2	2	2	0	2	0	2	0	1	0	0
ARHGAP30	2	1	2	2	0	0	0	0	0	1	1	2	2	0	1	1	0	0	0	0	0	2	2	1	1	2	2	2	2	0	0	1	1	0	1	1	0	2	1	0	0	2	0	1	0	0	1	0	2	2	2	0	1	0	2	0	1	1	2	1	2	0	0	0	0	0	0	1	1	2	2	1	0	2	1	0	0	2	2	0	0	0	0	0	1	2	0	1	1	0	0	0	2	0	0	1	2	0	1	0	1	0	0	1	2	0	1	0	0	0	0	1	1	0	1	2	1	0	0	0	2	0	2	0	0	0	2	0	0	0	2	2	2	0	2	2	0	0	0	1	2	1	2	1	2	2	1	1	0	0	0	0	2	1	0	1	2	0	1	2	0	0	2	0	0	0	2	0	0	0	0	2	2	2	2	2	1	1	0	0	1	2	2	1	0	0	1	1	1
ARHGDIB	0	1	2	2	0	1	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	2	2	1	1	2	0	2	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	2	1	1	0	0	2	2	0	1	0	2	0	0	0	2	1	0	2	0	0	0	1	1	1	1	2	0	1	2	2	0	0	2	1	2	0	1	0	1	0	2	2	0	2	1	0	0	0	0	0	1	1	0	2	1	0	1	0	2	1	2	0	0	2	0	0	2	1	1	0	0	2	1	0	1	0	2	1	2	1	2	0	0	0	0	1	0	2	2	0	0	2	0	0	1	1	2	0	2	1	2	2	1	1	1	0	0	0	0	0	0	0	2	1	1	0	2	2	2	0	2	0	2	2	0	1	0	2	2	2	1	2	1	1	0	0	1	1	2	0	0	2	0	0	1
ARID5A	2	1	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	2	0	1	1	2	0	0	1	0	0	1	0	1	1	0	2	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	2	2	2	2	0	0	0	0	0	0	1	1	0	1	0	1	0	2	0	1	2	0	2	1	0	0	1	0	1	0	2	0	0	0	0	1	2	0	0	1	0	0	1	0	1	1	2	0	1	0	0	0	0	0	0	2	0	0	1	2	1	0	1	0	0	1	0	1	2	2	0	1	0	1	1	0	2	2	2	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	2	1	0	1	2	2	0	0	2	0	2	0	0	0	0	0	0	2	2	0	1	1	2	0	1	0	0	0	0	0	0	0	1
ATP6V0D2	1	0	1	2	0	0	2	2	2	1	1	0	0	1	2	2	0	2	2	2	1	1	2	1	0	0	2	0	0	0	1	2	2	2	2	2	2	2	1	2	1	2	1	1	2	1	1	2	2	1	1	0	2	1	1	2	2	2	1	1	1	0	2	1	0	1	2	1	1	2	2	2	1	0	1	0	0	0	2	2	1	2	1	0	1	2	2	1	1	2	0	2	2	0	2	2	2	2	1	2	1	2	0	2	2	2	0	1	1	1	1	1	2	2	2	2	2	1	0	2	1	2	2	1	1	1	0	2	2	1	2	0	1	1	0	2	0	1	0	2	0	1	2	2	0	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	1	0	2	2	2	1	1	1	0	2	2	1	1	2	1	2	1	2	1	1	1
BASP1	0	2	0	0	2	2	0	2	0	2	0	2	0	0	2	2	0	2	2	0	0	0	0	2	2	0	2	0	0	2	2	2	2	0	2	2	2	0	2	2	0	2	0	2	0	2	2	2	2	0	0	2	2	0	2	0	0	2	0	0	2	2	2	0	2	2	2	2	0	2	0	2	0	0	2	2	0	2	0	2	2	2	2	0	2	0	0	2	2	2	0	2	2	2	0	2	0	0	2	0	2	2	0	2	2	2	0	0	0	0	0	0	2	0	0	0	2	0	2	2	0	2	0	2	0	0	2	2	0	2	2	0	0	0	0	0	2	0	2	2	2	2	0	2	0	0	2	2	2	2	2	0	0	2	2	0	0	2	2	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	2	2	2
BATF	0	2	2	0	0	1	0	2	2	1	1	0	2	2	1	2	0	2	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1	2	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	2	0	0	1	1	0	2	1	0	0	0	1	0	2	0	2	1	0	1	0	1	1	1	0	0	1	1	2	0	2	1	0	1	1	0	2	0	0	1	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	1	2	2	0	0	1	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	1	0	2	2	1	1	0	2	2	0	0	0	2	0	0	1	1	0	2	1	2	0	1	1	1	0	0	0	2	1	0	2	2	0	1	1	2	0	0	0	0	0	2	2	1	1	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	2	0	0	0
BATF2	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	2	1	1	1	0	0	0	1	2	0	0	0	0	0	1	1	1	2	2	1	1	1	2	1	1	0	2	2	1	1	1	0	1	0	1	0	2	1	1	2	2	1	0	0	1	1	2	1	1	0	1	0	2	0	1	1	1	1	1	2	0	1	0	1	2	1	1	0	0	1	1	1	1	1	1	1	2	0	2	2	1	0	0	1	1	1	0	1	0	0	2	2	2	1	1	2	1	1	1	1	1	1	2	1	0	1	1	1	1	2	0	1	1	2	0	0	0	1	1	1	0	1	2	1	2	1	0	0	0	0	1	1	1	1	1	1	0	2	0	0	0	1	1	0	1	1	0	1	1	1	1	0	0	1	2	0	0	0	1	2	0	1	1	1	1	0	0	2	0	1	2	1	1
BCAT1	2	1	2	2	1	1	1	1	2	2	2	1	0	0	1	0	2	0	0	0	1	0	0	0	0	2	1	0	1	0	0	0	2	0	0	2	0	0	0	0	2	1	2	1	2	0	0	1	0	1	1	0	2	2	1	1	0	1	0	1	0	1	2	0	1	1	1	1	2	1	1	1	0	2	0	2	2	1	0	0	1	0	1	0	0	1	0	0	2	0	2	1	0	2	0	1	1	2	1	0	1	1	2	1	1	0	1	2	0	1	1	1	0	2	2	2	0	1	1	1	1	0	1	1	0	1	0	1	2	1	0	0	0	1	0	2	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	0	0	0	0	2	1	1	0	0	2	2	2	0	2	1	2	0	1	1	0	1	0	0	1	2	1
BCL11B	2	1	2	0	1	1	0	1	0	0	2	1	2	2	1	0	2	2	0	0	2	0	2	0	0	2	1	2	0	1	0	1	1	0	0	2	0	2	1	0	2	1	2	2	2	0	1	0	0	0	2	1	0	2	0	0	0	2	2	0	0	0	0	0	0	0	1	1	2	0	0	0	2	2	2	0	0	1	2	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	1	1	0	2	1	2	0	0	2	0	2	0	2	2	2	2	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	2	0	0	1	2	0	2	1	2	2	0	0	0	0	0	2	0	0	0	2	0	1	0	0	2	1	1	0	0	2	0	0	1	0	2	0	1	0	2	0	2	2	0	1	0	2	2	2	0	0	0	0	2	2	0	1	0	2	2	2	0	0	0
