ABCC3	2	2	2	2	0	2	2	0	0	0	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	2	0	2	0	2	2	0	2	0	2	0	0	2	2	2	0	0	2	2	2	0	0	2	0	2	2	0	0	2	2	2	0	0	2	0	2	2	2	2	2	0	0	2	0	0	2	0	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	0	2	0	0	2	2	2	2	2	2	2	0	2	2	2	0	2	0	2	2	0	0	2	0	0	0	2	0	2	0	2	2	2	2	2	2	0	0	2	2	2	2	2	0	0	0	2	0	0	0	0	2	0	0	2	2	0	0	2	2	2	2	2	2	0	0	2	2	2	2	0	2	0	0	0	0	2	2	2	2	2	2	0	2	2	2	0	2	2	0	0	2	0	0	2	0	2	2	2	0	0	2	0	2	2	2	0	2	0	0	2	2	0	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	0	0	2	0	0	0	0	2	2	2	2	2	2	2	0	2	0	0	2	0	0	0	0	2	2	2	0	0	0	2	2	2	0	2	0	2	0	2	0	2	2	2	2	2	0	0	2	2	0	2	0	0	2	2	2	2	2	2	0	0	2	2	2	2	0	0	2	2	2	0	0	2	2	0	2	0	2	2	2	2	2	0	2	2	2	2	2	2	0	2	0	2	0	2	0	2	2	2	2	0	2	0	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2
ABCG1	0	2	1	0	2	2	0	2	1	2	0	0	0	1	2	1	1	0	0	0	0	2	2	0	2	0	0	0	0	2	0	2	2	2	1	2	1	0	0	1	0	1	1	1	0	0	1	2	2	0	1	2	1	1	1	2	2	1	1	0	0	1	0	2	1	1	1	2	1	0	0	0	0	0	0	0	1	1	2	2	2	0	0	0	0	1	1	0	1	1	2	0	1	0	1	2	0	1	1	0	1	1	2	0	2	0	0	0	1	2	2	2	1	0	0	2	0	0	0	1	0	0	2	0	1	1	0	0	2	1	0	0	0	2	0	1	0	1	0	0	0	2	2	1	0	1	2	0	0	0	1	0	2	0	1	1	1	1	2	2	0	1	2	1	1	0	1	0	1	0	0	0	0	1	0	2	0	0	1	1	2	0	2	1	0	0	1	1	2	0	0	0	0	2	0	0	1	0	2	0	0	0	2	2	0	0	1	1	0	2	1	2	1	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	1	0	0	2	1	0	0	1	0	2	1	1	0	1	0	2	1	1	0	2	1	2	0	1	0	0	0	0	0	0	2	0	2	2	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	2	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	2	1	2	1	2	2	2	0	0	2	1	2	0	0	1	1	1	1	0	0	0	0	2	1	0	2	0	0	0	2	0	0	2	2	0	1	0	0	0	2
ABHD2	0	0	0	0	2	0	0	2	2	2	2	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	1	0	0	0	0	0	2	1	0	2	2	1	2	0	1	0	2	2	0	0	1	2	0	2	0	2	2	1	0	0	1	0	2	0	0	0	2	2	1	2	0	0	0	1	0	2	1	0	0	1	1	1	0	0	0	0	2	2	0	2	2	1	0	0	1	0	0	0	2	2	0	1	2	1	2	1	2	2	1	2	0	1	0	2	0	0	0	1	2	0	2	2	0	0	0	2	2	2	0	1	2	1	0	0	1	0	2	2	2	0	2	0	1	1	2	2	2	0	0	0	0	0	1	0	0	2	2	0	0	2	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	2	2	1	2	2	2	1	0	1	1	0	0	1	2	1	1	0	2	2	0	1	0	0	2	2	0	2	1	0	0	1	0	2	2	2	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	2	1	2	2	2	1	2	0	1	2	2	0	2	0	1	2	0	1	0	1	1	1	0	2	0	2	2	2	2	1	0	2	0	2	0	2	2	0	2	2	1	1	1	2	1	0	2	0	0	2	2	2	1	2	0	2	2	0	2	2	0	0	2	0	2	0	0	2	1	2	1	0	0	0	0	1	2	0	0	0	2	2	2	0	1	0	2	2	1	2	0	1	1	0	2	0	2	1	1	1	1	2	0	1	0	1
ACPP	0	0	1	0	2	2	0	0	2	2	0	0	2	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	2	0	0	0	2	1	2	2	2	1	2	1	1	0	0	2	0	0	0	0	0	0	2	2	0	1	1	0	0	2	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	2	2	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	1	2	1	2	2	0	0	0	1	0	0	0	1	2	1	1	2	0	2	0	2	0	0	2	0	1	1	2	0	2	2	0	1	2	2	2	0	2	0	2	1	2	0	1	2	0	0	0	2	0	0	0	1	2	0	0	2	0	2	1	2	2	0	1	0	1	1	2	0	0	0	0	1	2	0	1	1	0	0	2	1	1	0	1	0	2	2	1	1	1	1	0	0	1	0	1	0	0	2	2	0	2	0	0	0	2	1	0	1	1	1	0	2	0	2	0	0	0	1	0	0	2	1	1	0	1	0	0	1	2	1	0	0	2	1	0	0	2	1	0	1	1	0	0	0	0	2	1	2	0	0	0	0	1	1	1	0	0	2	0	0	0	2	0	2	0	2	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	1	0	0	1	2	2	1	2	0	2	0	0	1	2	1	0	2	0	0	1	2	0	0	2	0	0	1	0	1	1	0	2	0	2	0	0	0	0	0	1	1	1	0	2	2	0	2	2	0	1	0	0	2	1	1	0	0
ADAM28	2	2	1	1	1	0	0	1	1	1	2	2	2	2	1	2	2	1	2	2	2	0	0	1	0	0	2	2	1	1	2	0	2	2	0	1	1	2	1	1	0	0	2	0	1	2	0	1	1	2	2	1	2	0	2	2	2	2	2	1	2	1	0	1	2	2	2	2	1	2	2	0	0	2	1	2	2	0	2	2	1	1	0	2	2	0	1	0	0	1	0	0	0	0	1	0	0	2	0	2	1	0	1	1	1	1	1	2	2	0	0	2	2	2	2	1	1	1	1	2	1	1	2	1	2	2	0	0	1	1	2	2	1	2	2	2	1	0	2	1	1	1	1	2	2	1	1	2	0	1	2	0	0	2	0	1	2	2	2	2	1	2	2	2	0	0	2	1	0	0	2	1	2	0	2	0	0	2	2	0	1	2	0	0	0	1	1	1	2	0	2	2	2	1	2	1	2	0	1	2	2	2	2	1	1	1	2	0	1	1	1	2	2	1	0	1	0	1	2	2	2	2	0	0	2	1	1	1	0	1	0	1	0	2	2	1	2	2	1	1	1	0	2	1	2	1	2	1	2	2	2	1	0	2	2	2	0	2	0	2	2	2	0	1	1	2	1	2	2	2	2	2	0	0	2	1	2	0	2	1	1	1	2	2	0	1	1	1	2	0	2	2	2	1	1	2	2	0	2	1	2	1	1	2	2	2	1	0	2	2	1	2	0	1	2	0	0	1	2	1	2	1	2	0	1	2	0	2	1	2	1	2	1	2	1	0	1	0	1	2	1
ADAMDEC1	2	0	1	0	0	1	0	0	1	0	2	0	0	1	2	1	1	0	0	0	0	2	0	0	2	2	0	2	0	2	2	0	1	0	0	0	0	1	2	0	2	0	1	2	0	0	1	2	1	0	1	2	1	1	0	0	0	0	2	2	0	0	1	2	0	0	0	0	2	1	0	1	2	0	0	0	1	0	1	1	0	0	1	0	1	1	2	2	0	1	2	0	0	2	0	1	2	2	1	0	1	0	2	1	0	1	0	1	2	0	0	0	0	0	0	0	2	0	2	1	2	2	1	2	0	0	1	2	0	1	0	0	0	0	0	1	1	0	1	2	2	1	2	1	0	0	1	0	1	2	2	0	0	2	0	0	1	0	2	0	1	0	0	1	0	1	1	0	1	1	1	0	0	1	2	2	2	0	2	0	2	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	2	1	0	1	1	1	0	2	1	1	0	0	2	2	1	0	0	1	0	0	1	1	0	0	2	0	0	1	0	2	0	0	0	1	0	1	0	2	2	1	1	2	2	2	2	0	2	2	1	0	0	0	1	1	1	0	2	1	1	0	2	0	1	2	0	0	0	1	2	2	0	2	1	1	0	0	0	1	2	2	0	2	0	0	0	1	2	0	1	0	0	0	0	2	1	0	0	2	0	1	2	1	2	0	0	2	1	2	0	2	1	1	0	2	0	1	1	2	0	0	2	1	1	2	0	0	0	1	1	0	0	2	2	2	0	0	0	2	2	2
ADCY7	1	1	1	0	1	2	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	1	1	0	1	1	2	0	2	0	1	0	2	0	0	1	0	2	0	0	0	0	0	0	1	2	0	1	1	0	0	1	1	1	0	1	2	2	0	0	1	0	1	1	0	0	0	0	2	0	0	2	0	2	2	2	0	2	0	0	1	0	1	0	0	2	2	1	1	2	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	2	0	1	0	1	0	0	0	2	1	0	0	0	2	0	0	0	2	1	0	0	0	0	1	0	2	1	1	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	2	0	1	0	0	0	1	2	2	1	1	0	0	1	0	1	0	2	0	1	1	1	0	0	0	0	1	2	1	1	1	0	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	1	0	2	1	0	0	0	2	0	2	2	2	1	1	0	0	1	0	0	1	2	0	0	0	0	1	2	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	2	0	2	1	0	0	0	0	0	0	0	2	2	2	0	2	2	0	0	0	2	0	0	1	0	0	0	0	0	2	1	0	1	0	0	1	2	0	0	2	1	0	1	2	1	0	0	1	1	2	0	0	0	0	1	0	0	1	0	2	2	0	2	0	2	0	1
ADORA2B	1	1	2	0	1	1	0	2	2	1	0	2	1	2	2	0	0	0	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	0	0	2	0	1	1	1	0	1	2	0	2	1	2	2	0	2	1	1	1	2	0	1	1	0	2	0	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	0	1	1	1	1	1	1	1	0	1	2	0	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	0	2	0	2	0	2	1	1	1	1	0	1	1	1	2	1	0	1	0	0	2	1	1	1	1	0	2	1	0	2	1	2	1	0	2	1	0	2	1	2	2	1	1	1	0	1	0	1	1	1	2	0	2	2	1	1	1	1	2	0	1	0	1	1	1	0	0	1	0	0	0	2	1	0	2	1	1	1	1	1	1	1	0	2	0	1	2	2	2	1	2	1	1	1	1	0	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	0	0	1	1	1	2	1	1	1	1	1	1	0	1	1	1	0	2	1	0	2	0	1	2	2	0	1	1	1	1	1	1	1	2	0	2	2	1	1	1	2	0	1	2	1	1	1	1	1	1	2	0	1	1	0	1	0	1	0	1	1	1	1	2	1	2	0	2	0	0	1	0	2	2	1	1	2	2	2	2	1	2	1	0	1	0	1	1	2	2	0	2	1	1	0	2	1	2	2	1	2	0	2	1	2	0	2	1	1	0	1	1	1
ADORA3	2	2	1	2	2	0	0	2	2	1	0	0	1	1	1	1	2	2	2	2	1	1	0	2	2	2	2	2	1	1	0	0	2	0	0	2	1	1	2	2	0	2	1	1	1	2	2	2	1	2	1	2	1	1	2	0	2	0	0	2	1	2	0	2	2	0	1	2	1	2	2	0	0	2	1	0	1	1	2	1	0	2	1	2	1	1	2	0	2	1	0	0	0	0	2	2	0	0	1	2	2	1	2	2	2	2	1	2	2	2	0	2	1	0	2	1	2	1	0	2	2	1	2	2	1	2	1	0	1	1	0	2	0	1	2	1	1	2	1	1	0	0	2	1	1	2	1	1	2	1	1	0	0	0	2	2	1	0	1	2	1	2	0	2	0	1	2	0	2	2	2	1	2	0	0	0	0	0	1	1	2	2	2	1	2	2	2	1	1	2	2	2	0	1	2	2	1	2	0	2	0	1	2	2	2	1	1	1	0	1	1	2	1	2	0	1	1	1	0	2	2	2	1	1	0	1	0	0	2	1	0	2	2	2	1	0	1	2	2	1	0	2	2	0	2	2	2	2	0	0	1	2	0	2	0	1	2	0	2	1	1	1	2	1	2	2	1	2	1	0	1	2	0	2	1	2	2	2	1	1	2	2	0	2	2	2	1	2	1	0	2	2	2	2	1	0	2	2	2	1	0	0	1	0	1	0	1	2	0	2	0	1	2	1	0	2	2	1	2	2	2	2	1	2	2	1	0	2	2	1	1	1	2	0	2	0	1	1	0	2	2
AIF1	0	0	0	1	0	1	2	0	1	1	2	0	1	1	1	0	1	2	0	0	0	1	1	2	2	0	0	2	1	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	2	2	2	0	2	2	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	2	0	0	1	0	0	0	1	2	2	2	2	1	0	0	0	2	0	0	0	2	1	2	0	1	0	0	2	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	2	0	1	2	1	1	0	2	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	0	2	0	0	0	0	1	2	0	0	0	2	2	0	2	2	1	0	0	1	1	1	0	0	2	2	1	0	2	2	0	0	0	2	0	2	1	0	1	0	2	2	2	1	0	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	1	1	2	0	1	0	2	0	0	0	2	0	2	1	2	1	2	1	0	1	0	0	0	0	0	2	0	0	2	1	0	0	0	2	0	1	0	0	1	0	0	2	2	1	0	2	0	0	0	0	1	0	1	0	0	0	2	2	0	0	0	2	0	0	0	0	2	0	0	1	2	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	1	2	1	2	1	2	0	2	1	2	0	0	2	0	2	2	2	0	1	2	0	1	0	1	0	2	0	0	2	2	1	0
AIM2	2	2	0	1	0	1	1	0	0	2	1	0	0	0	0	2	2	2	2	2	2	0	2	1	1	2	2	2	0	0	1	0	2	1	1	2	2	2	0	2	2	1	2	2	0	0	2	0	2	2	0	0	2	2	0	2	1	1	2	2	0	1	2	2	0	2	2	0	2	2	2	0	2	2	2	2	0	0	1	2	1	2	2	2	0	2	2	1	2	0	1	2	1	2	2	2	1	2	2	2	2	2	1	2	2	2	0	0	2	1	2	0	0	2	1	0	2	2	2	2	0	1	2	1	0	2	2	0	0	0	1	0	0	2	2	2	0	0	2	0	0	2	2	0	0	2	2	0	2	0	1	1	1	2	0	0	0	1	0	1	0	2	1	1	2	2	2	1	1	2	0	0	2	1	1	2	2	2	0	2	0	1	2	2	2	1	0	2	2	1	2	2	2	0	2	2	2	2	2	2	0	0	2	2	0	0	0	0	2	2	1	1	1	0	0	0	2	0	1	2	1	2	2	2	1	2	1	2	2	0	1	0	2	2	2	0	2	0	0	2	0	1	2	0	2	2	2	2	2	1	2	0	1	2	1	2	1	1	2	0	0	0	0	0	2	2	0	2	1	1	0	2	1	2	0	2	1	1	2	0	0	2	1	2	2	2	0	1	2	2	2	0	2	2	0	2	0	2	0	0	1	1	0	1	0	0	0	2	2	2	2	0	2	0	1	2	1	0	0	2	2	0	2	1	2	2	1	2	2	0	0	0	0	2	2	1	0	1	2	0	2
