AIM2	1	1	2	2	2	0	1	1	0	1	2	1	1	1	1	1	1	1	1	1	2	1	0	1	1	1	2	2	1	1	0	2	1	1	1	2	1	1	2	2	1	2	0	0	1	0	1	0	1	2	1	1	2	2	2	2	0	2	2	2	1	1	2	1	2	2	1	1	2	1	0	2	0	1	2	1	2	2	2	2	2	0	0	1	1	2	0	0	2	2	2	1	1	1	2	2	0	1	1	0	2	0	2	1	0	2	1	2	0	2	1	1	1	2	0	1	1	2	0	1	1	2	0	1	1	1	1	1	2	0	1	1	2	1	1	1	1	2	1	0	0	1	1	0	1	1	2	2	1	2	2	1	2	2	0	1	2	1	1	2	1	0	0	0	2	2	0	2	1	1	2	1	1	1	1	1	0	1	0	1	2	1	0	1	2	1	2	2	1
ALK	2	2	2	0	2	1	1	0	1	1	2	2	0	2	0	2	0	2	2	2	0	0	0	2	0	0	1	0	0	1	0	2	1	0	0	2	1	1	0	0	2	1	1	2	0	2	2	2	1	1	0	0	2	0	1	2	0	2	1	2	2	2	2	2	2	1	2	1	1	1	0	0	1	2	2	1	1	0	2	1	1	1	1	1	2	2	0	2	0	0	0	1	1	2	2	1	2	1	0	1	0	0	0	1	0	0	0	0	0	2	0	2	0	2	2	2	0	1	0	0	1	1	2	2	0	0	2	2	2	0	2	0	2	0	0	0	2	1	0	2	1	0	1	2	2	2	1	0	2	2	1	2	0	0	0	2	0	1	1	2	1	2	0	2	0	1	0	1	2	1	1	0	2	2	0	2	2	0	2	1	1	0	2	2	2	0	2	2	1
ALOX5	2	0	0	0	0	1	2	2	2	2	0	1	2	2	1	2	2	2	1	1	0	1	2	1	2	2	1	0	2	1	1	1	1	2	0	1	1	2	1	1	1	0	1	2	2	2	1	2	1	2	1	2	1	0	1	2	1	0	0	0	2	2	1	1	0	1	1	1	0	2	2	0	1	1	1	1	0	0	2	0	1	1	2	2	1	2	2	2	0	1	2	1	1	1	2	2	2	1	2	2	0	2	1	1	1	1	1	0	2	1	2	2	1	1	0	1	2	0	1	2	2	1	1	1	1	1	0	2	2	0	1	1	0	0	2	1	2	0	1	1	2	1	1	2	0	2	1	1	2	1	1	1	1	1	0	0	1	0	1	2	1	2	1	2	1	1	2	0	2	1	0	1	1	1	1	1	2	1	2	1	2	1	2	0	0	1	2	1	1
ALOX5AP	1	0	0	0	0	0	2	0	1	0	0	2	2	1	2	2	1	1	2	2	0	2	1	2	2	1	2	1	1	0	1	2	1	1	2	0	0	2	2	2	0	2	2	2	1	1	2	2	1	0	0	2	0	0	0	1	2	0	0	0	0	1	0	2	0	1	2	0	0	1	1	0	2	2	2	2	0	2	2	0	2	0	1	1	0	2	1	1	0	2	1	1	2	2	1	2	1	2	1	1	0	2	1	2	0	2	0	0	1	0	1	1	1	2	2	2	2	0	0	1	2	2	2	2	0	1	0	1	0	0	2	1	0	2	1	2	2	0	2	1	1	0	2	1	0	2	2	0	1	2	2	0	0	2	2	2	0	2	1	2	2	1	1	1	2	0	1	0	1	1	0	2	0	2	2	2	2	1	1	2	2	2	2	0	0	0	1	2	2
AMDHD1	2	1	1	1	1	2	2	2	1	2	0	0	1	1	2	0	0	1	1	0	1	2	2	1	2	0	2	2	1	0	2	0	0	2	2	0	2	1	0	1	0	0	0	1	1	2	1	1	0	1	0	0	0	0	0	2	2	1	1	0	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	2	0	1	1	2	0	0	2	0	0	1	0	0	1	2	1	1	1	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	1	2	0	1	1	1	2	0	2	0	2	2	1	0	2	1	1	2	1	1	0	1	0	2	1	0	1	2	2	0	2	0	0	2	2	1	1	2	1	1	1	1	1	0	0	1	2	2	2	0	1	1	0	0	1	2	0	1	2	1	1	0	2	1	2	0	0	2	0	0	2	2	1	0	2	0	0	1	0	1	1
AMICA1	1	2	2	2	2	2	0	0	1	0	2	1	0	0	1	0	1	0	2	1	1	1	0	0	1	2	2	2	2	2	2	2	1	0	1	2	1	1	1	1	2	0	1	0	2	0	1	0	1	1	1	1	1	1	2	0	2	2	2	2	0	1	1	1	2	2	1	1	2	0	1	2	1	2	1	2	2	2	1	1	2	1	2	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	0	1	0	2	1	0	2	1	2	1	1	0	1	0	1	1	1	2	2	2	1	1	1	2	2	1	1	0	1	1	0	1	1	2	2	0	2	0	2	1	1	1	2	2	2	2	1	1	2	0	2	2	2	2	0	2	0	0	0	2	1	2	0	1	0	0	1	2	0	2	2	0	1	0	2	1	1	0	2	0	0	1	1	0	0	2	1	1	1	1
AMPD3	2	2	2	0	2	1	2	2	1	2	2	2	2	0	0	2	1	1	0	1	2	2	1	2	1	1	1	0	2	2	2	0	2	1	0	1	2	0	1	2	1	0	2	2	1	1	1	2	1	1	2	2	1	2	0	1	1	2	1	0	2	1	1	2	2	1	2	2	2	0	1	0	1	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2	2	0	2	2	2	2	0	1	1	2	1	2	2	2	1	0	0	0	0	2	2	0	2	2	1	2	0	2	2	2	1	1	1	2	2	1	0	1	2	1	1	0	2	2	2	1	1	2	1	2	2	2	1	2	2	1	0	2	1	1	1	1	2	2	2	0	2	0	2	0	1	1	2	2	0	0	2	2	2	2	2	2	1	1	0	2	1	1	1	1	2	1	1	2	1	0	2	1	2	1	2
ANKRD44	0	2	1	0	1	2	0	0	2	1	1	1	0	1	0	1	1	0	2	1	0	2	0	1	0	0	2	2	1	1	1	0	0	2	0	0	1	1	1	0	1	2	1	1	1	2	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	2	2	0	1	1	0	0	2	1	1	2	0	1	0	1	1	1	0	0	2	0	2	0	2	0	0	1	0	0	1	1	0	0	1	0	0	0	2	1	2	1	1	1	1	1	0	0	0	1	1	0	1	0	2	0	1	0	2	0	2	1	0	2	1	0	0	0	0	0	0	1	2	1	0	0	1	2	1	1	1	0	0	1	1	0	2	1	0	1	0	0	1	2	2	0	1	1	0	0	0	1	2	0	2	1	2	1	0	1	0	2	2	1	2	2	0	1	0	1	0	2	2	2	1	1	0	2	1
ANPEP	0	2	2	2	0	2	2	0	2	2	2	2	0	0	0	2	0	0	2	2	2	0	2	2	0	0	0	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	0	0	2	2	2	0	2	0	2	0	0	0	0	2	2	0	2	2	2	0	2	2	2	2	0	2	2	0	0	2	2	2	2	0	2	2	0	0	0	0	0	0	2	2	2	0	2	0	0	0	0	2	0	0	0	2	2	2	2	2	0	0	0	0	2	2	2	2	2	0	0	0	0	0	2	2	0	0	2	2	2	2	2	2	0	0	0	2	2	0	2	2	0	0	2	0	2	2	0	2	0	2	0	2	2	0	2	2	2	2	2	0	2	0	0	0	2	2	0	2	2	2	2	2	2	0	0	2	0	2	0	0	2	2	2	2	2	0	2
AOAH	0	2	2	2	2	2	0	1	0	2	2	2	0	1	0	0	0	1	2	2	0	2	2	1	0	2	2	0	2	2	0	1	0	1	0	2	0	0	2	0	2	1	2	2	2	1	0	2	0	0	0	0	2	2	2	0	0	0	2	2	2	1	0	0	2	2	0	2	0	0	0	2	0	2	0	1	2	2	0	2	0	1	2	0	0	2	2	1	0	0	0	0	2	2	0	0	0	2	0	1	2	1	0	1	1	2	0	2	2	0	0	2	0	2	0	0	2	2	2	0	0	0	2	0	1	2	0	1	0	1	0	1	2	2	0	2	1	0	0	0	0	0	0	2	2	0	2	2	1	2	2	2	2	1	2	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	2	0	0	2	0	1	2	0	1	1	0	2	0	0	0
AP2A2	0	2	0	0	0	1	0	2	0	0	2	0	0	0	2	0	2	0	1	0	0	2	1	2	1	0	0	1	1	0	2	2	0	2	0	0	2	2	2	0	2	2	1	0	1	2	0	0	0	0	2	0	0	1	1	0	1	2	0	2	0	2	0	0	1	2	0	2	0	0	1	0	1	2	2	2	1	0	0	1	0	2	1	0	0	1	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0	2	0	2	0	2	0	0	0	2	2	0	0	2	2	0	0	1	0	0	0	2	0	0	0	1	2	2	0	2	0	2	0	2	2	2	1	1	2	0	1	0	2	1	0	0	1	2	2	1	0	1	0	2	1	0	1	0	0	1	0	1	0	0	2	2	0	0	2	2	2	0	0	0	1	0	0	0	0	1	2	0	2	0	2	1	0	1	0
APBA2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	1	0	1	0	2	0	1	2	2	1	0	0	2	2	0	2	2	0	2	0	2	2	0	0	2	1	0	1	2	0	1	2	2	2	2	0	2	2	2	0	2	1	2	0	0	1	0	1	2	0	0	2	2	2	2	2	2	1	0	2	0	2	2	2	0	2	0	2	2	2	2	1	2	0	0	2	0	0	0	0	2	1	0	1	2	2	1	2	2	0	0	2	2	2	2	1	2	2	0	2	2	2	0	0	2	2	0	0	2	2	1	0	1	1	0	2	0	0	2	2	2	1	0	2	2	1	2	2	2	0	2	2	0	2	0	0	1	2	0	2	0	1	1	0	2	2	2	1	2	1	0	2	2	2	0	2	1	2	0	1	0	2	0	1	2	2	0	1	0	0	2	2	1	0
APOBEC3B	2	0	0	2	2	2	1	2	2	1	1	1	1	2	2	2	1	1	2	0	0	2	2	0	2	2	0	2	1	0	2	0	2	2	1	2	2	1	2	2	2	0	0	1	2	2	0	1	2	0	2	0	0	0	2	2	1	0	1	0	2	2	0	2	0	0	2	2	1	1	1	2	2	1	0	0	0	1	2	1	2	0	2	1	0	0	1	2	2	2	1	0	2	1	2	1	1	0	1	2	0	0	2	1	2	0	2	0	2	2	2	1	1	0	2	2	2	2	0	2	2	2	0	2	2	2	0	2	1	2	2	0	2	0	1	1	1	2	0	2	1	0	2	0	2	1	2	1	1	2	2	2	0	0	1	0	2	1	1	0	2	2	2	2	2	0	2	0	2	2	0	2	0	1	1	1	2	2	2	0	2	1	0	0	2	0	2	2	2
APOBEC3G	0	2	2	2	2	1	0	2	1	1	2	0	0	0	1	1	0	2	0	0	2	2	0	0	1	1	0	0	0	2	1	2	0	1	2	0	2	0	2	1	0	1	0	1	2	1	0	0	0	1	0	0	1	0	2	1	0	2	2	2	1	2	1	0	2	0	0	2	0	2	1	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	2	2	1	0	2	2	0	1	0	1	2	0	1	2	0	0	0	1	0	2	0	1	2	1	0	2	0	2	0	0	0	2	1	2	2	0	1	0	1	2	1	0	0	0	0	2	2	1	0	1	0	2	0	0	0	0	2	2	1	0	0	0	2	0	2	2	2	0	0	2	0	0	1	0	0	0	0	0	2	1	0	0	1	0	2	0	0	0	2	1	2	0	0	0	0	1	2	0	2	0	0	1
APOC1	2	1	1	0	1	2	1	0	1	2	0	2	1	2	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	2	0	2	1	1	1	1	0	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	0	1	0	0	1	2	1	0	1	0	0	1	1	1	2	2	0	1	1	1	1	0	2	1	1	1	2	0	2	0	0	1	1	1	1	1	1	1	2	1	2	0	1	1	1	1	1	1	1	2	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	2	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	2	1	0	2	2	1	1	2	0	1	2	1	0	0	1	1	2	0	0	0	1	1	2	2	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	2	1	1	0	2	1	0	2	0
APOE	1	0	2	2	2	1	0	2	2	0	2	2	2	1	0	1	2	0	2	1	0	0	1	0	1	2	0	0	2	2	2	0	1	2	0	0	0	2	2	2	0	1	1	0	0	1	1	1	1	1	2	0	0	2	0	2	0	2	2	0	0	2	2	0	2	2	0	2	2	1	0	2	0	2	0	0	0	0	0	2	2	1	2	2	2	2	2	0	2	2	0	0	2	2	2	2	0	2	0	0	0	0	2	2	0	2	0	2	2	2	0	2	2	2	0	0	0	2	2	2	2	2	0	2	2	2	0	2	0	0	0	2	2	2	2	0	0	2	2	2	2	0	2	1	0	2	0	0	2	0	0	0	2	2	2	0	1	0	2	2	2	1	1	1	2	0	2	2	2	2	0	2	2	2	0	0	1	2	1	0	0	0	1	0	1	2	0	0	2
ARC	0	0	1	2	0	0	2	0	0	0	2	0	2	0	2	0	2	2	1	0	2	1	0	1	2	2	0	1	2	1	1	2	0	1	2	2	2	0	0	2	1	1	0	2	2	0	2	2	2	2	1	1	0	0	1	2	0	2	2	2	2	1	2	2	2	2	2	2	2	2	0	2	0	2	1	0	0	0	2	2	0	2	2	1	2	2	0	2	0	1	2	2	0	2	2	2	2	2	0	2	2	0	1	0	1	1	2	2	2	2	0	0	0	2	2	2	2	1	2	1	2	2	2	1	0	0	2	1	0	0	2	2	1	2	0	2	1	2	1	0	0	2	2	0	0	0	1	2	1	1	0	0	2	1	0	1	0	2	2	2	1	0	2	1	0	1	2	1	2	2	2	2	2	1	0	1	1	0	1	0	2	0	0	2	0	0	2	0	0
ARHGAP30	2	0	0	1	1	1	2	0	0	0	1	2	2	2	0	2	0	2	1	0	1	0	2	0	0	1	1	1	2	0	0	1	0	2	1	1	1	2	0	1	0	2	2	0	0	0	0	2	0	2	0	2	0	0	1	1	1	0	1	0	0	2	0	0	1	0	0	0	1	0	2	1	0	0	1	0	1	0	0	1	1	0	1	1	1	0	2	2	0	0	2	2	0	0	1	2	0	1	0	2	0	0	1	2	2	0	2	1	0	0	2	0	2	1	0	0	0	1	1	0	2	1	0	1	0	1	2	0	0	2	0	0	1	1	0	0	0	1	0	0	0	1	1	2	0	2	0	0	0	1	0	1	1	0	0	2	0	2	1	0	0	0	0	2	0	0	0	1	2	1	0	0	0	0	1	1	0	1	2	0	2	0	0	2	0	1	0	0	0
ARHGDIB	1	2	2	2	2	2	1	0	0	0	2	0	0	1	0	1	0	1	2	0	2	0	1	0	0	0	2	1	1	2	1	0	1	1	2	2	2	0	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	2	2	0	2	2	2	2	0	1	2	0	2	0	0	0	2	0	1	2	0	0	0	2	2	0	0	2	0	0	0	0	2	0	1	1	2	0	1	0	0	0	0	1	1	0	0	1	2	0	2	1	1	2	2	2	1	0	1	1	1	0	0	0	0	0	2	1	0	2	0	2	2	0	0	1	0	1	0	1	2	2	1	0	0	2	0	0	0	2	0	0	2	1	2	2	1	2	0	2	2	0	0	0	0	1	2	0	0	0	0	0	1	2	1	2	0	2	0	0	0	0	2	2	0	1	1	0	0	0	1	2	2	2	0	0	0
ARID5A	0	2	1	1	1	1	0	2	2	2	2	2	2	0	2	2	0	0	2	1	2	2	2	2	2	0	1	2	2	1	2	2	0	0	1	1	2	2	2	2	2	2	1	0	0	2	1	2	2	2	2	0	1	1	1	0	1	2	1	1	2	0	2	2	1	2	2	2	1	0	2	1	2	2	1	2	1	1	2	2	0	1	0	2	1	0	2	0	0	0	0	0	2	2	0	2	0	0	0	0	1	2	2	0	2	2	2	1	0	1	0	0	2	2	2	2	2	1	1	2	0	1	1	2	0	0	1	2	2	1	2	0	2	1	2	2	2	1	2	2	2	2	2	2	1	0	2	2	0	2	0	1	1	0	1	1	1	2	0	1	2	2	0	2	0	2	0	1	0	1	1	1	2	2	1	1	2	1	0	1	0	2	2	2	2	1	0	1	2
ATP6V0D2	2	2	2	2	1	1	2	2	0	0	2	1	2	2	0	0	0	0	0	2	0	2	1	0	0	2	1	0	0	2	0	2	1	0	2	2	2	2	2	0	0	0	0	0	0	2	1	1	2	0	0	0	2	1	1	0	2	0	2	0	1	2	0	2	0	0	2	0	2	2	0	0	2	0	2	2	0	0	2	2	0	1	0	1	0	0	0	2	1	1	0	2	0	2	0	2	2	0	2	0	2	2	0	2	2	0	1	0	0	2	0	0	2	2	0	2	0	2	0	2	0	0	1	0	1	0	2	0	0	2	2	2	2	0	2	1	2	2	0	0	2	0	0	2	1	2	2	2	0	2	0	2	0	0	0	2	0	0	0	0	2	0	2	2	0	2	0	2	1	2	0	2	2	1	2	2	2	0	0	0	2	2	2	0	0	1	2	1	2
BASP1	1	0	0	0	0	0	2	1	1	1	0	0	1	2	1	1	1	2	1	0	0	0	2	1	1	1	2	0	1	0	1	0	1	2	0	0	0	1	0	1	0	1	0	1	0	2	0	1	1	0	1	1	0	1	0	2	1	0	0	0	1	2	1	1	0	2	1	1	0	2	1	1	1	1	1	0	0	0	1	0	0	0	2	1	0	1	2	2	0	1	2	0	1	0	1	1	2	1	2	2	0	1	1	1	0	0	1	0	1	0	1	2	1	1	1	1	0	0	0	1	1	0	0	1	0	2	0	2	0	0	1	1	0	0	1	0	1	0	1	2	1	1	0	1	0	1	1	1	2	0	1	0	0	1	0	0	0	1	0	1	0	2	1	2	1	0	2	0	2	1	1	1	1	1	0	0	1	1	2	1	1	1	1	0	0	0	1	1	1
BATF	0	0	0	0	1	2	1	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	1	1	0	0	2	2	1	0	1	2	0	0	2	2	2	0	2	2	0	2	0	1	2	1	2	1	0	2	2	0	2	0	0	2	2	0	2	2	0	0	0	0	2	0	0	2	2	1	0	2	1	0	0	2	2	2	0	1	2	2	1	1	2	0	0	1	2	2	0	0	2	1	2	0	1	0	0	1	0	1	1	1	1	2	0	2	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0	0	2	2	2	1	0	1	0	1	0	2	0	0	0	2	1	0	1	0	0	1	0	0	2	0	2	2	1	0	1	2	0	2	0	1	2	2	0	0	0	0	2	0	2	0	0	2	1	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	2	2	0
BATF2	1	2	2	2	2	1	2	2	2	1	2	1	2	1	2	1	2	1	2	2	2	1	1	2	0	0	0	2	1	2	1	2	2	2	2	0	1	1	1	2	2	0	1	1	1	1	0	1	0	2	1	2	0	2	2	0	2	2	2	0	2	2	0	2	2	0	2	1	2	1	1	2	2	2	0	2	2	0	2	2	2	2	2	2	0	2	1	1	2	0	1	1	2	2	0	2	2	2	2	1	2	2	2	1	1	2	2	0	1	2	0	2	1	0	2	2	0	2	2	2	2	2	1	0	2	0	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1	0	0	1	1	1	2	1	2	2	0	2	2	1	2	0	2	1	2	1	2	1	2	2	2	2	0	2	2	2	2	2	2	1	2	0	1	1	2	2	2	2	1	1	2	0	2	2	2
BCAT1	2	0	0	1	1	2	0	1	2	2	1	1	1	0	0	0	1	2	0	0	1	1	0	1	2	2	2	0	0	1	0	2	0	2	0	0	1	2	0	0	0	1	0	0	1	2	2	0	0	2	0	0	0	0	1	2	2	1	2	1	2	2	1	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	2	0	2	0	1	1	0	0	1	2	0	1	0	0	0	1	2	1	0	0	0	1	2	0	1	1	1	0	2	1	0	0	0	1	0	0	2	0	2	0	1	1	0	2	0	2	1	0	0	1	0	2	1	0	2	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1	1	0	0	1	1	0	2	1	0	2	0	0	1	2	1	0	0	1	0	1	0	2	1	1	0	2	1	0	1	2	1	1	0	2	2	0
BCL11B	0	1	0	1	1	0	2	2	2	2	0	1	0	2	0	0	0	2	1	0	0	0	2	0	2	2	0	2	2	1	0	2	0	2	1	0	0	1	0	2	0	0	2	2	0	2	0	2	0	0	1	2	0	0	1	2	2	0	1	1	2	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	1	0	2	1	0	0	2	2	2	1	0	0	1	0	2	1	1	1	0	1	2	1	2	2	0	0	0	2	1	0	1	0	2	1	2	2	0	2	0	0	0	0	0	2	0	0	1	2	0	2	1	2	2	2	0	0	1	0	2	0	2	0	0	2	2	2	0	1	1	2	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	2	2	0	2	0	2	0	2	0	1	0	1	0	2	1	2	2	2	1	0	0	2	1	1	0	0	1	0
