AP2A2	2	1	1	0	1	0	0	1	1	1	0	2	1	2	2	1	2	1	2	0	1	2	1	1	1	0	1	2	1	1	1	2	2	1	2	0	1	1	1	1	1	2	2	2	0	2	1	0	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	0	1	0	0	1	2	1	1	2	1	0	1	1	0	2	1	0	1	1	1	1	1	1	1	2	0	0	1	1	1	2	2	0	2	2	1	0	1	1	2	1	1	2	1	1	2	1	0	2	1	0	0	1	2	0	2	2	2	1	1	0	0	0	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	0	2	2	1	1	1	1	2	1	2	1	2	1	2	0	1	0	0	2	2	2	0	2	0	2	0	2	0	1	2	2	0	2	0	0	1	2	2	2	1	1	1	1
APBA2	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0	2	0	0	0	1	0	2	0	0	1	1	1	1	0	0	0	0	0	0	1	2	1	0	2	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	2	2	0	1	1	1	0	1	0	1	1	1	1	0	0	2	0	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	2	2	0	1	1	0	1	1	2	1	1	2	1	1	1	0	1	0	2	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1	0	2	2	0	0	0	1	0	1	0	2	1	2	1	0	0	0	1	2	0	1	0	0	1	1	0	1	1	2	1	2	0	1	0	1	0	1	1
APOBEC3B	0	2	2	2	0	0	0	1	0	1	0	2	1	2	0	2	0	2	0	1	0	2	0	2	2	2	1	0	2	2	1	2	1	0	0	1	1	2	2	1	1	2	1	0	2	1	1	2	0	0	2	2	2	0	1	1	0	1	2	0	1	2	0	0	0	0	0	1	2	0	2	2	0	0	2	1	2	2	2	1	1	2	1	2	1	2	0	0	2	1	2	2	1	2	0	0	1	1	2	0	2	0	2	1	1	2	2	1	1	1	1	2	2	2	2	0	2	2	2	2	0	2	0	1	1	2	1	2	1	0	1	0	1	1	2	1	2	2	2	0	1	1	1	0	2	1	1	2	1	1	0	0	1	2	0	2	2	2	2	0	0	2	2	2	2	2	2	2	2	0	2	0	2	2	0	1	2	2	1	2	1	2	2	2	2	0	1	2	2
APOBEC3G	0	1	1	0	0	0	1	2	1	0	0	2	2	1	1	0	1	0	0	2	0	2	0	2	0	1	2	0	1	2	2	0	2	1	0	2	2	1	2	0	0	2	1	0	0	0	0	0	2	2	0	1	1	0	0	2	0	1	1	1	2	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	2	1	1	2	2	0	0	0	1	0	2	0	1	0	0	0	1	2	0	0	0	0	2	1	1	1	2	2	2	2	0	1	2	1	0	2	0	1	2	2	2	0	1	2	1	1	1	1	1	0	0	0	0	2	1	0	2	0	0	0	0	2	2	1	0	2	0	2	0	0	0	0	0	1	0	0	2	2	1	0	0	1	0	0	0	2	1	0	0	2	1	0	0	1	0	0	0
APOC1	1	1	1	1	0	2	0	0	0	1	2	2	1	1	1	2	0	2	1	2	2	1	2	0	1	0	2	0	0	0	1	0	0	2	0	1	1	0	2	1	0	2	2	0	1	2	1	0	0	1	2	0	0	0	1	0	0	0	2	1	0	0	0	2	0	2	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	1	1	0	2	0	1	0	2	1	1	1	0	1	0	2	0	0	0	2	0	0	0	1	2	1	2	1	2	0	2	1	0	2	0	1	2	0	2	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	2	0	0	2	0	0	0	0	0	0	2	2	2	0	0	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	1	1	0	1	2	0	0	0	1	2
APOE	0	0	0	0	0	0	0	0	1	0	2	2	1	0	0	2	1	2	0	2	1	0	2	1	1	0	0	0	0	0	1	1	0	0	2	0	0	2	0	1	0	2	0	0	1	2	0	1	1	1	2	0	2	0	0	1	1	2	0	0	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	1	2	0	2	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	2	1	1	1	1	1	0	2	0	0	0	2	0	1	0	1	2	0	0	1	0	0	2	1	0	2	0	1	2	0	2	1	0	0	1	0	1	2	1	0	1	1	0	0	1	0	1	1	0	2	1	0	0	1	1	0	1	0	2	2	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	2
ARC	1	1	1	0	2	2	0	0	1	2	1	1	0	1	1	1	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	0	1	2	2	2	2	1	1	2	1	1	2	1	2	1	1	0	1	1	1	1	1	1	0	2	2	2	1	1	1	1	1	1	0	1	0	0	1	1	2	1	1	0	1	1	1	2	1	0	0	2	1	1	1	1	1	1	2	0	2	1	2	1	2	1	2	1	2	2	1	1	2	2	2	0	0	2	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	2	1	1	1	2	1	2	0	1	2	0	0	2	1	2	2	0	1	0	2	1	2	1	1	0	1	0	1	2	1	0	1	1	0	1	1	0	1	2	2	1	1	2
ARHGAP30	0	1	2	2	1	1	1	2	0	2	0	1	2	1	0	1	1	0	2	0	1	1	0	1	2	2	1	1	1	0	2	1	0	1	0	2	2	1	1	2	0	0	0	1	2	1	0	2	1	1	1	0	0	0	1	2	0	1	1	1	2	1	2	1	1	0	2	1	1	0	1	1	1	1	2	1	1	2	0	1	1	1	1	1	1	1	0	2	1	2	2	2	2	0	0	2	1	0	1	1	1	2	2	0	2	2	1	1	0	1	1	0	2	1	1	2	1	1	1	1	2	0	0	1	2	2	1	0	2	0	0	0	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	0	2	1	2	2	1	0	1	1	0	0	0	0	0	0	2	0	1	0	2	0	2	2	0	1	1	2	1	1	2	1	1	2	1	1	1	0	0	0	2	1	1
ARHGDIB	2	2	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	2	1	0	0	1	0	0	1	0	1	2	0	2	1	1	0	0	2	1	1	0	1	1	2	0	2	0	0	0	2	1	2	0	0	2	2	2	0	1	0	2	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	2	1	1	0	0	0	0	1	1	0	2	1	0	0	1	1	2	0	1	0	0	1	2	1	0	0	1	0	2	0	1	1	0	2	1	0	2	2	1	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	2	0	2	2	2	2	0	2	0	1	1	0	2	2	0	0	1	2	0	1	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0
ARID5A	0	1	0	2	2	0	0	2	2	2	0	2	2	2	0	0	2	0	2	2	2	0	2	2	2	0	2	0	0	1	2	2	1	2	0	2	2	0	2	2	0	2	2	0	0	2	1	2	2	2	1	1	0	1	0	2	0	0	1	0	2	0	2	2	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	1	2	0	2	0	0	0	0	2	0	0	2	0	1	2	0	0	0	1	0	2	0	2	2	2	0	0	2	2	1	1	2	0	0	2	1	2	2	2	2	2	0	2	2	2	2	0	2	1	1	1	2	0	0	2	1	0	0	1	0	0	2	0	0	2	0	1	2	2	0	2	0	1	2	2	0	2	2	0	1	0	2	1	0	1	2	2	0	2	1	0	2	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2
ATP6V0D2	2	1	2	1	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	0	0	2	2	2	2	0	2	1	2	2	1	2	0	1	1	0	0	1	1	1	0	2	2	0	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	0	2	1	0	1	1	0	1	2	0	1	1	2	2	1	1	2	1	0	1	2	2	2	1	2	2	1	1	1	2	2	1	1	1	1	0	1	1	1	2	1	0	1	2	1	0	2	0	2	2	2	2	0	0	1	2	0	2	0	2	2	1	0	1	2	1	1	1	1	2	1	2	1	2	0	2	2	1	0	1	2	2	1	1	1	1	1	2	0	2	0	1	0	0	2	2	2	0	2	0	1	1	1	2	1	2	1	2	2	2	2	2	0	2	0	1	1	0	1	1
BASP1	2	1	2	0	2	2	2	0	2	0	1	0	0	2	2	2	2	1	2	2	0	0	2	2	2	1	0	2	2	1	0	0	0	2	1	0	0	2	0	0	2	2	2	2	1	0	2	0	2	0	2	1	1	1	2	0	1	2	1	2	0	2	0	0	2	2	0	0	2	0	2	2	1	2	2	0	2	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	0	1	1	0	0	2	2	2	2	0	0	2	0	0	2	2	2	0	2	1	0	0	0	0	2	2	2	2	0	0	2	0	0	0	2	2	0	1	2	1	0	1	2	0	1	2	2	1	2	2	2	2	0	0	1	1	0	0	2	0	2	1	2	1	1	0	2	0	1	0	2	1	2	2	2	2	1	0	1	1	0	2	0	0	0	0	2	2	1	0	1	2	1	2	2	2	2
BATF	2	0	0	1	1	0	1	0	0	0	2	1	1	1	1	1	1	1	2	2	2	0	2	0	0	0	1	2	1	2	0	0	1	1	2	0	0	1	1	0	1	1	1	1	2	0	1	0	0	2	1	2	2	1	2	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	2	2	0	1	0	1	0	1	0	2	1	0	0	1	1	2	2	0	1	1	1	1	1	0	1	0	1	0	1	2	0	1	2	1	0	1	2	0	1	1	0	1	0	1	2	0	1	0	2	2	0	1	2	1	1	1	0	1	1	2	1	2	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	2	2	2	1	2	2	1	0	0	0	2	2	1	1	0	1	0	1	2	0	0	1	0	2	1	1	0	2	2	1	1	1	1	2
BATF2	2	1	0	0	2	2	0	0	2	0	0	1	2	0	0	2	0	2	0	2	0	2	2	0	0	1	2	2	2	2	1	2	2	2	0	0	0	0	2	0	2	2	1	0	0	2	0	2	2	0	1	2	2	2	0	2	2	2	0	2	0	0	0	0	2	2	0	1	1	2	2	0	0	2	1	0	0	0	2	0	0	0	2	0	0	2	0	0	0	1	0	0	0	2	2	0	0	2	2	2	0	0	0	0	0	1	0	1	0	0	2	0	0	2	2	1	2	0	2	0	0	2	2	1	0	2	0	2	0	0	2	2	0	0	2	0	1	2	0	2	0	1	1	2	0	2	0	2	0	0	2	0	1	2	2	2	2	2	2	2	2	2	0	0	2	1	2	0	2	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	2	2	0	0	2
BCAT1	1	2	0	0	0	2	0	0	1	1	0	1	1	0	0	2	1	0	0	1	0	0	0	0	1	2	1	0	2	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	2	0	1	1	0	1	0	0	2	0	1	0	0	2	2	2	1	0	1	1	0	0	0	1	2	1	1	0	2	1	0	1	0	2	0	1	0	2	2	0	0	2	1	0	1	0	0	2	0	0	0	1	1	0	0	1	0	0	1	0	2	0	0	1	0	0	2	0	0	1	1	1	2	1	1	1	0	0	0	0	1	2	1	1	1	2	1	2	1	0	1	0	2	0	0	2	0	1	1	0	0	1	2	0	2	0	2	0	0	0	0	2	0	0	1	0	0	1	1	2	0	0	0	1	1	1	2	1	0	2	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0
BCL11B	1	1	1	2	2	1	1	2	2	0	1	2	0	2	1	1	2	1	2	0	0	2	1	0	2	1	2	1	1	2	1	2	0	1	1	0	2	1	0	2	1	2	1	1	1	2	1	2	2	0	2	1	1	1	2	2	2	1	1	2	2	1	2	2	2	1	2	0	1	0	1	2	1	2	1	2	2	2	1	2	2	2	2	2	0	1	2	1	2	2	1	2	2	1	1	2	2	0	2	2	2	2	0	0	1	2	2	2	2	2	2	1	2	0	2	2	1	2	2	2	0	2	1	2	2	2	0	2	0	1	2	1	0	2	1	2	1	1	1	1	1	1	1	2	2	0	2	1	1	2	2	2	0	2	2	1	1	2	2	1	1	0	0	2	0	1	1	0	1	0	1	2	2	1	2	2	0	2	1	0	0	0	1	2	1	1	1	0	2
