ABCC3	2	2	2	2	0	2	2	2	0	2	0	0	2	0	0	2	2	2	0	2	2	2	2	0	2	2	0	0	2	2	2	0	2	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	0	0	0	2	2	2	2	2	0	2	0	0	2	2	2	0	0	2	2	0	2	2	2	2	2	0	2	0	2	2	2	2	0	0	2	0	2	2	2	2	0	2	0	2	0	2	0	2	2	2	0	2	2	2	0	2	0	2	0	2	0	0	0	0	2	2	2	2	2	0	2	2	2	2	0	2	2	2	0	0	2	2	0	0	0	2	2	0	0	2	0	2	2	0	2	2	2	2	2	0	2	0	2	0	2	2	0	2	2	2	0	0	2	2	2	0	2	2	2	2	2	0	2	0	0	0	2	0	2	2	0	0	2	2	0	2	0	0	2	2	0	2	2	2	2	2	0	2	2	2	2	2	0	2	2	2	2	0	0	2	0	2	2	2	0	2	2	0	0	2	2	2	2	2	2	0	2	0	2	0	2	2	0	0	0	0	2	2	0	2	2	0	2	0	2	0	2	2	0	2	2	2	2	2	2	0	2	0	0	2	2	2	0	2	2	0	2	2	0	2	2	2	0	2	2	0	2	2	2	0	2	0	0	2	0	2	0	2	2	0	0	0	0	2	0	2	2	0	2	2	2	2	2	0	2	0	2	2	2	2	2	0	2	2	2	0	0	2	2	0	2	2	0	0	0	0	0	0	0	2	2	0	0	2	2	2	2	0	2	2	2	2	0
ABCG1	0	0	1	0	2	0	2	1	1	1	0	0	1	0	2	2	1	0	0	2	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	2	1	1	1	1	0	1	0	0	1	1	1	1	2	1	1	0	0	0	2	1	2	1	2	1	0	0	1	0	0	1	0	0	1	0	2	1	2	2	1	0	0	0	1	0	0	0	0	2	0	1	2	0	0	0	0	1	2	1	2	1	1	0	0	0	2	2	2	0	1	2	0	0	0	0	0	2	0	2	0	1	1	0	0	0	2	0	2	2	0	0	0	2	0	1	0	2	1	1	0	0	0	0	1	2	0	1	2	0	1	0	0	0	2	0	1	1	0	0	2	0	1	0	1	0	1	0	2	2	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0	0	1	2	1	2	0	0	0	0	0	2	0	2	0	1	1	1	2	1	1	1	0	0	2	0	2	1	0	2	1	1	1	2	1	0	1	0	1	2	1	0	1	2	0	1	1	0	0	1	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	2	2	0	2	1	0	2	0	1	0	1	1	1	0	2	1	0	0	0	2	0	0	1	0	0	0	0	1	2	0	2	0	1	0	0	0	0	2	0	2	2	0	1	0	2	0	0	1	2	2	0	2	1	1	1	2	1	1	2	2	0	0	0	0	1	1	1	1	1	0	1	0	2	2	0	0	0	2	0	0	0	0	0
ABHD2	2	0	2	0	2	2	1	0	1	0	1	0	2	1	1	0	0	0	0	1	0	0	2	0	2	0	0	2	0	0	1	0	0	0	1	2	2	1	2	2	2	1	0	1	1	0	2	1	2	2	0	0	0	1	2	2	2	2	2	2	2	0	0	2	0	0	1	2	0	2	2	2	2	0	2	2	0	0	2	2	1	2	0	0	2	2	0	0	2	1	1	2	1	0	0	2	1	2	2	1	0	0	1	0	0	2	2	0	0	0	1	0	1	0	2	2	2	1	1	2	1	1	1	1	0	2	2	1	0	0	2	2	0	1	0	0	2	0	2	2	0	0	2	2	2	2	0	0	2	1	2	2	1	2	2	0	1	0	0	0	2	0	2	0	2	1	2	0	2	1	2	1	2	1	0	0	0	2	0	2	0	0	0	1	2	0	0	2	1	0	0	2	0	0	2	0	0	2	0	2	2	0	0	2	0	2	1	0	2	2	2	1	1	2	1	2	2	0	0	2	0	0	2	1	0	2	2	0	2	0	2	1	0	2	0	2	0	0	2	0	2	0	1	1	1	0	2	0	0	1	0	0	0	0	0	2	2	0	0	1	0	2	1	0	1	2	2	1	2	0	1	0	0	2	1	0	0	0	0	2	2	0	0	2	0	2	0	1	2	1	2	1	0	0	2	0	0	2	2	2	2	0	1	2	1	2	1	0	0	0	0	1	0	0	2	0	2	0	0	0	1	0	0	2	0	2	0	2	2	0	2	1	0	0	2	1	2	1	1	0	2
ACPP	1	2	1	0	1	2	2	1	2	2	2	0	0	2	2	0	2	0	2	1	2	0	1	0	1	1	0	1	0	0	0	2	2	0	0	1	0	2	1	0	1	1	0	2	2	0	0	0	1	0	0	2	0	2	2	0	0	1	0	1	0	1	0	1	1	1	2	0	1	0	0	1	0	0	1	1	0	0	1	1	2	0	0	1	1	0	0	0	2	2	0	0	0	0	2	0	2	1	1	2	1	2	2	0	0	2	0	0	0	0	2	1	2	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	1	0	0	0	2	1	0	2	1	0	1	1	0	0	1	0	1	1	0	0	0	2	2	0	1	2	0	2	0	2	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	1	0	2	1	2	0	0	0	2	2	0	0	1	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	2	0	1	1	1	0	0	0	1	0	2	2	0	1	0	2	0	1	2	0	0	2	1	0	0	0	0	1	0	2	2	2	0	2	0	0	2	0	0	0	2	1	1	0	2	2	2	2	1	0	2	1	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	2	0	2	0	0	2	0	0	0	0	1	2	0	0	0	1	1	2	1	0	1	0	0	2	2	0	2	1	0	1	0	0	2	2	1	2	1	0	1	0	0	1	0	0	0	0	0	1	0	1	2	2	2	1
ADAM28	0	1	0	0	0	0	1	0	2	1	1	2	1	1	0	1	2	0	2	1	0	1	1	0	1	1	1	0	2	0	0	1	0	1	0	1	1	2	2	2	0	0	1	0	1	1	0	1	1	1	2	1	1	1	0	1	2	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	2	1	0	0	1	1	0	1	1	0	0	2	1	0	2	0	2	0	2	0	1	0	1	1	0	2	1	2	1	0	2	1	1	0	1	1	1	1	0	2	2	2	1	1	0	2	0	2	1	0	0	0	2	0	2	1	0	1	0	2	0	0	0	0	2	1	0	0	0	1	1	1	1	0	0	1	2	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	2	0	1	1	2	1	1	0	2	1	0	0	0	0	2	0	1	1	1	1	0	1	0	1	1	1	0	1	2	0	0	1	0	1	2	2	2	2	2	1	2	1	2	2	0	0	0	2	1	1	0	0	2	0	0	1	2	1	2	0	0	0	0	1	1	0	1	2	1	0	1	2	1	0	1	2	0	2	2	0	0	2	1	1	0	0	1	1	0	0	0	2	1	1	1	1	1	0	2	0	2	2	1	1	1	1	2	0	0	2	2	1	0	1	0	0	0	0	0	1	2	1	2	1	0	1	1	1	0	1	1	2	0	2	1	1	2	0	0	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	0	1	2	0	2	0	1	1	0	1	0	0	2	1	1	0	0	0	1	2	1
ADAMDEC1	2	0	2	0	2	2	0	1	0	2	2	1	1	1	0	2	1	1	1	1	2	2	2	1	2	1	1	1	0	2	0	2	2	2	0	1	0	0	2	2	1	0	2	0	2	1	2	1	1	0	1	1	0	2	0	2	2	2	0	0	2	1	2	2	2	0	2	2	2	1	1	0	2	1	0	2	0	2	1	1	1	0	0	2	2	2	0	0	2	2	1	2	2	1	2	2	0	2	2	1	1	1	1	1	1	2	2	2	1	2	0	0	2	1	2	2	2	0	1	0	2	2	0	2	1	0	1	0	0	1	2	1	2	0	2	2	1	1	2	2	2	0	1	1	1	1	2	2	1	1	1	1	2	2	2	0	0	2	1	0	1	1	2	2	2	2	2	2	2	2	1	2	2	2	1	0	2	0	2	2	0	2	0	2	2	2	2	1	1	2	0	1	0	0	1	2	0	0	1	2	1	2	0	2	2	2	2	1	2	2	2	0	0	2	1	1	0	1	2	0	1	1	1	0	1	0	1	0	0	0	2	0	0	1	1	2	1	2	0	0	1	0	0	2	2	2	2	2	0	0	0	1	0	2	0	0	1	2	2	1	2	0	1	0	1	1	1	2	2	0	1	2	0	0	2	0	2	1	1	2	2	2	1	1	0	2	2	2	2	0	0	2	1	0	1	1	2	2	2	1	0	1	2	0	0	2	2	1	2	2	2	2	1	1	1	0	2	2	2	0	0	2	0	0	2	2	1	1	1	2	2	2	1	2	2	0	2	2	2	2	2
ADCY7	2	2	2	1	2	2	0	2	2	2	2	0	1	0	2	1	2	2	1	0	2	1	1	2	0	1	2	2	1	2	2	2	0	2	2	1	2	2	2	1	1	1	2	0	1	2	2	0	2	1	2	1	2	2	2	2	1	1	1	2	1	1	2	2	1	2	1	2	2	2	2	1	1	2	2	1	1	2	0	1	2	1	1	0	2	1	2	2	2	2	0	1	1	2	1	2	2	2	1	1	2	1	0	2	1	0	2	2	1	1	0	2	0	2	1	1	2	2	2	1	1	0	0	2	2	0	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	1	2	1	1	0	2	2	1	0	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	2	1	0	2	1	2	2	2	2	1	2	2	1	2	1	2	1	2	2	2	0	0	1	2	1	2	0	0	2	1	1	2	2	1	0	2	2	2	2	2	2	2	1	0	1	1	2	2	2	2	2	0	2	0	2	2	1	0	2	0	2	0	1	1	1	2	0	1	2	0	2	2	2	1	2	0	1	2	2	2	1	0	1	2	0	0	0	2	1	2	2	2	1	2	0	2	0	1	0	2	2	2	1	1	2	1	0	1	2	2	2	1	2	1	0	2	1	2	1	2	2	2	1	2	1	2	2	2	0	2	2	1	1	0	1	2	2	1	2	2	2	0	2	0	0	2	2	1	0	2	2	1	2	1	2	0	2	2
ADORA2B	0	0	2	0	0	0	1	0	1	1	2	2	0	0	0	1	1	2	0	0	2	2	0	2	2	0	2	2	2	1	0	0	1	0	2	2	1	0	0	2	2	2	0	0	0	1	1	0	2	1	0	1	2	1	0	2	1	0	0	2	0	2	0	0	0	1	0	0	2	0	1	1	2	0	2	0	0	0	2	2	1	0	2	2	0	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0	2	2	2	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	1	2	1	1	0	0	0	0	0	0	2	0	2	1	1	1	1	2	0	2	1	2	0	0	0	2	1	2	1	0	0	0	0	2	0	2	2	0	0	2	2	0	0	2	0	0	0	0	2	2	0	0	1	2	1	2	2	0	2	0	0	0	0	0	0	0	2	1	2	0	0	1	2	0	2	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	2	0	0	2	1	0	2	1	0	0	0	2	0	0	1	0	0	1	1	1	0	0	2	1	0	0	0	1	0	0	0	2	2	0	0	0	2	1	1	2	0	0	2	1	0	0	0	2	1	0	0	2	0	0	1	0	0	2	0	0	0	0	1	2	2	0	1	0	2	2	0	0	0	0	0	0	2	0	0	0	0	1	2	1	1	2	1	2	0	0	2	2	2	0	0	1	1	1	0	1	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	2	0	0	1	2
ADORA3	2	0	1	1	2	2	0	1	2	0	1	0	2	2	1	0	1	2	2	1	0	1	2	1	2	1	0	2	1	1	1	1	2	1	1	0	2	0	1	0	1	1	1	2	1	1	2	2	2	1	0	2	1	1	1	1	2	1	1	2	0	1	1	1	0	2	1	2	2	2	2	2	1	2	1	1	1	1	2	2	0	1	2	0	2	1	0	0	2	1	2	2	1	2	1	2	1	2	2	1	0	2	1	2	2	1	2	1	1	1	0	0	1	2	2	1	2	0	0	0	0	0	1	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	2	2	2	1	2	2	2	2	1	0	2	0	1	2	1	1	2	0	0	1	2	1	2	2	1	2	1	0	1	1	2	2	2	0	1	0	2	0	0	1	1	1	0	1	1	0	2	0	1	2	1	1	0	2	1	0	1	1	0	2	2	0	2	0	0	1	2	1	2	0	0	1	0	2	0	0	2	1	1	0	1	1	1	1	2	0	2	1	2	1	0	0	1	0	0	1	2	2	1	0	1	0	0	1	0	1	2	1	1	0	1	0	1	1	0	1	0	2	1	2	1	2	1	2	1	0	0	1	1	1	1	2	0	0	2	1	0	1	2	2	0	2	1	1	1	2	0	1	1	1	0	1	2	0	1	2	2	1	0	1	1	2	1	1	1	2	1	2	0	2	1	1	2	1	1	1	1	0	2	1	1	1	2	2	0	1	2	1	2	2	2	2	1	0	1	1	2	0	2	1	1	2	1
AIF1	1	0	2	2	1	0	2	1	2	0	0	2	1	2	2	2	2	2	0	1	2	2	1	2	1	2	2	1	0	1	0	0	1	2	1	2	0	0	2	2	1	2	2	2	0	2	1	2	1	0	0	2	2	2	0	2	2	2	2	1	2	0	2	1	0	2	2	1	1	2	2	2	0	2	1	2	2	2	1	1	0	2	2	1	2	0	2	2	0	2	0	0	2	1	0	2	0	1	2	2	2	0	0	1	0	1	1	2	2	0	0	2	0	0	0	2	1	0	2	0	0	2	0	0	1	2	0	1	2	2	1	0	2	2	1	2	0	1	2	2	1	0	2	2	1	1	2	2	1	1	1	2	1	2	1	0	0	2	2	2	2	2	1	2	2	0	0	2	2	2	2	0	2	2	2	2	1	1	0	0	2	1	0	2	2	2	2	2	2	2	0	2	0	0	2	2	2	0	2	1	2	2	2	2	1	2	2	2	0	1	1	2	0	2	2	1	0	1	1	2	1	2	1	0	2	0	1	2	2	0	1	2	1	2	2	2	0	0	2	0	0	2	2	2	2	1	2	2	1	0	2	1	2	0	1	0	0	0	2	2	2	2	2	0	1	2	1	2	2	0	1	0	1	1	2	2	0	2	0	1	1	0	1	2	2	2	2	2	1	2	2	2	2	2	1	2	0	2	2	2	2	0	2	1	2	2	2	2	2	2	0	0	1	0	2	0	1	0	2	2	2	2	0	2	0	2	2	2	1	2	2	2	1	2	2	2	1	2	1	0	1
AIM2	2	0	1	1	1	2	1	1	1	0	2	2	2	1	1	0	0	2	1	0	0	1	2	2	2	0	1	2	0	0	1	1	2	1	2	2	1	0	0	0	1	1	1	2	0	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	0	0	0	1	2	2	2	2	1	1	2	1	1	1	2	2	0	2	2	2	1	0	0	0	1	1	1	2	1	2	1	2	0	1	2	1	0	2	0	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	0	0	1	1	1	1	2	0	1	0	2	2	1	2	1	2	2	1	1	1	1	2	1	2	2	0	2	1	1	1	1	2	1	1	2	2	1	0	1	1	1	1	1	2	1	1	0	0	1	2	1	1	1	2	0	2	1	1	2	0	1	0	2	1	0	1	1	1	1	1	1	0	2	2	1	1	1	0	2	1	1	1	0	0	1	2	2	1	0	1	1	2	2	0	1	1	2	1	0	1	1	1	1	2	1	0	2	2	2	1	0	1	0	1	1	1	2	1	0	1	0	1	2	1	0	2	1	2	2	2	1	0	2	1	0	1	1	0	1	2	1	0	2	1	2	1	1	1	0	1	2	0	1	2	2	0	1	1	1	0	1	2	1	1	2	1	1	1	0	1	0	2	1	1	2	2	1	0	1	1	1	1	1	1	2	1	2	2	0	1	1	0	1	1	1	0	1	1	2	1	2	1	2	0	1	1	1	2	2	2	2	2	0	1	1	2	2	2	1	0	0	2
